'Test Type,Test Description
0,
'Version
1.1.0
'Time Stamp
2018-11-23 22:19:59:936
'Access specifications
'Access specification name,default assignment
4 KiB; 100% Read; 0% random,0
'size,% of size,% reads,% random,delay,burst,align,reply
4096,100,100,0,0,1,0,0,
'End access specifications
'Results
'Target Type,Target Name,Access Specification Name,# Managers,# Workers,# Disks,IOps,Read IOps,Write IOps,MiBps (Binary),Read MiBps (Binary),Write MiBps (Binary),MBps (Decimal),Read MBps (Decimal),Write MBps (Decimal),Transactions per Second,Connections per Second,Average Response Time,Average Read Response Time,Average Write Response Time,Average Transaction Time,Average Connection Time,Maximum Response Time,Maximum Read Response Time,Maximum Write Response Time,Maximum Transaction Time,Maximum Connection Time,Errors,Read Errors,Write Errors,Bytes Read,Bytes Written,Read I/Os,Write I/Os,Connections,Transactions per Connection,Total Raw Read Response Time,Total Raw Write Response Time,Total Raw Transaction Time,Total Raw Connection Time,Maximum Raw Read Response Time,Maximum Raw Write Response Time,Maximum Raw Transaction Time,Maximum Raw Connection Time,Total Raw Run Time,Starting Sector,Maximum Size,Queue Depth,% CPU Utilization,% User Time,% Privileged Time,% DPC Time,% Interrupt Time,Processor Speed,Interrupts per Second,CPU Effectiveness,Packets/Second,Packet Errors,Segments Retransmitted/Second,0 to 50 uS,50 to 100 uS,100 to 200 uS,200 to 500 uS,0.5 to 1 mS,1 to 2 mS,2 to 5 mS,5 to 10 mS,10 to 15 mS,15 to 20 mS,20 to 30 mS,30 to 50 mS,50 to 100 mS,100 to 200 mS,200 to 500 mS,0.5 to 1 S,1 to 2 s,2 to 4.7 s,4.7 to 5 s,5 to 10 s, >= 10 s
ALL,All,4 KiB; 100% Read; 0% random,1,1,1,5840.462076,5840.462076,0.000000,22.814305,22.814305,0.000000,23.922533,23.922533,0.000000,5840.462076,0.000000,0.170863,0.170863,0.000000,0.170863,0.000000,278.404789,278.404789,0.000000,278.404789,0.000000,0,0,0,4304736256,0,1050961,0,0,-1,,,,,,,,,,0,0,1,5.855781,2.317480,3.550644,0.912650,0.204260,,21845.035019,997.383975,4.066422,0.000000,0.344895,251670,527304,86716,170520,8419,379,1424,2283,1612,266,227,102,34,4,1,0,0,0,0,0,0
MANAGER,DESKTOP-9819RE7,4 KiB; 100% Read; 0% random,,1,1,5840.462076,5840.462076,0.000000,22.814305,22.814305,0.000000,23.922533,23.922533,0.000000,5840.462076,0.000000,0.170863,0.170863,0.000000,0.170863,0.000000,278.404789,278.404789,0.000000,278.404789,0.000000,0,0,0,4304736256,0,1050961,0,0,-1,315651585,0,315651585,0,489383,0,489383,0,316309015,0,0,1,5.855781,2.317480,3.550644,0.912650,0.204260,1757811.000000,21845.035019,997.383975,4.066422,0.000000,0.344895,251670,527304,86716,170520,8419,379,1424,2283,1612,266,227,102,34,4,1,0,0,0,0,0,0
PROCESSOR,CPU 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.794526,2.346815,9.456795,6.823147,1.025645,1757811.000000,7670.751281,,,,
PROCESSOR,CPU 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.833170,1.434165,1.408089,0.330292,0.356368,1757811.000000,778.449984,,,,
PROCESSOR,CPU 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.223014,4.093888,2.138209,0.121687,0.112995,1757811.000000,1530.943846,,,,
PROCESSOR,CPU 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.033515,1.225559,0.825731,0.008692,0.000000,1757811.000000,1034.818132,,,,
PROCESSOR,CPU 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.176109,3.780980,10.404213,0.008692,0.086919,1757811.000000,8211.869088,,,,
PROCESSOR,CPU 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.355115,1.460240,0.912650,0.000000,0.008692,1757811.000000,477.673839,,,,
PROCESSOR,CPU 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.266474,3.607141,2.668415,0.008692,0.034768,1757811.000000,1378.644945,,,,
PROCESSOR,CPU 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.164324,0.591050,0.591050,0.000000,0.008692,1757811.000000,761.883904,,,,
WORKER,Worker 1,4 KiB; 100% Read; 0% random,,,1,5840.462076,5840.462076,0.000000,22.814305,22.814305,0.000000,23.922533,23.922533,0.000000,5840.462076,0.000000,0.170863,0.170863,0.000000,0.170863,0.000000,278.404789,278.404789,0.000000,278.404789,0.000000,0,0,0,4304736256,0,1050961,0,0,-1,315651585,0,315651585,0,489383,0,489383,0,316309015,0,0,1,,,,,,1757811.000000,,,,,,251670,527304,86716,170520,8419,379,1424,2283,1612,266,227,102,34,4,1,0,0,0,0,0,0
DISK,C: "",,,,,5840.462076,5840.462076,0.000000,22.814305,22.814305,0.000000,23.922533,23.922533,0.000000,5840.462076,0.000000,0.170863,0.170863,0.000000,0.170863,0.000000,278.404789,278.404789,0.000000,278.404789,0.000000,0,0,0,4304736256,0,1050961,0,0,-1,315651585,0,315651585,0,489383,0,489383,0,316309015,0,0,1,,,,,,1757811.000000,,,,,,251670,527304,86716,170520,8419,379,1424,2283,1612,266,227,102,34,4,1,0,0,0,0,0,0
'Time Stamp
2018-11-23 22:23:00:216
'Access specifications
'Access specification name,default assignment
32 KiB; 100% Read; 0% random,0
'size,% of size,% reads,% random,delay,burst,align,reply
32768,100,100,0,0,1,0,0,
'End access specifications
'Results
